filename,label,label_idx,original_filename
G01_M04_neutral_082_blur5.jpg,neutral,6,G01_M04_neutral_082.jpg
G01_M04_neutral_050_blur5.jpg,neutral,6,G01_M04_neutral_050.jpg
G01_M04_sad_006_blur5.jpg,sad,4,G01_M04_sad_006.jpg
G01_M04_neutral_062_blur5.jpg,neutral,6,G01_M04_neutral_062.jpg
G01_M04_fear_059_blur5.jpg,fear,2,G01_M04_fear_059.jpg
G01_M04_neutral_021_blur5.jpg,neutral,6,G01_M04_neutral_021.jpg
G01_M04_neutral_014_blur5.jpg,neutral,6,G01_M04_neutral_014.jpg
G01_M04_sad_025_blur5.jpg,sad,4,G01_M04_sad_025.jpg
G01_M04_angry_005_blur5.jpg,angry,0,G01_M04_angry_005.jpg
G01_M04_neutral_071_blur5.jpg,neutral,6,G01_M04_neutral_071.jpg
G01_M04_fear_026_blur5.jpg,fear,2,G01_M04_fear_026.jpg
G01_M04_neutral_036_blur5.jpg,neutral,6,G01_M04_neutral_036.jpg
G01_M04_sad_022_blur5.jpg,sad,4,G01_M04_sad_022.jpg
G01_M04_sad_029_blur5.jpg,sad,4,G01_M04_sad_029.jpg
G01_M04_surprise_009_blur5.jpg,surprise,5,G01_M04_surprise_009.jpg
G01_M04_sad_035_blur5.jpg,sad,4,G01_M04_sad_035.jpg
G01_M04_neutral_088_blur5.jpg,neutral,6,G01_M04_neutral_088.jpg
G01_M04_angry_004_blur5.jpg,angry,0,G01_M04_angry_004.jpg
G01_M04_sad_004_blur5.jpg,sad,4,G01_M04_sad_004.jpg
G01_M04_neutral_005_blur5.jpg,neutral,6,G01_M04_neutral_005.jpg
G01_M04_neutral_006_blur5.jpg,neutral,6,G01_M04_neutral_006.jpg
G01_M04_surprise_014_blur5.jpg,surprise,5,G01_M04_surprise_014.jpg
G01_M04_neutral_047_blur5.jpg,neutral,6,G01_M04_neutral_047.jpg
G01_M04_neutral_063_blur5.jpg,neutral,6,G01_M04_neutral_063.jpg
G01_M04_neutral_042_blur5.jpg,neutral,6,G01_M04_neutral_042.jpg
G01_M04_fear_108_blur5.jpg,fear,2,G01_M04_fear_108.jpg
G01_M04_neutral_074_blur5.jpg,neutral,6,G01_M04_neutral_074.jpg
G01_M04_sad_013_blur5.jpg,sad,4,G01_M04_sad_013.jpg
G01_M04_neutral_051_blur5.jpg,neutral,6,G01_M04_neutral_051.jpg
G01_M04_neutral_085_blur5.jpg,neutral,6,G01_M04_neutral_085.jpg
G01_M04_neutral_041_blur5.jpg,neutral,6,G01_M04_neutral_041.jpg
G01_M04_surprise_013_blur5.jpg,surprise,5,G01_M04_surprise_013.jpg
G01_M04_sad_007_blur5.jpg,sad,4,G01_M04_sad_007.jpg
G01_M04_neutral_056_blur5.jpg,neutral,6,G01_M04_neutral_056.jpg
G01_M04_happy_013_blur5.jpg,happy,3,G01_M04_happy_013.jpg
G01_M04_sad_009_blur5.jpg,sad,4,G01_M04_sad_009.jpg
G01_M04_neutral_023_blur5.jpg,neutral,6,G01_M04_neutral_023.jpg
G01_M04_sad_005_blur5.jpg,sad,4,G01_M04_sad_005.jpg
G01_M04_neutral_072_blur5.jpg,neutral,6,G01_M04_neutral_072.jpg
G01_M04_sad_031_blur5.jpg,sad,4,G01_M04_sad_031.jpg
G01_M04_surprise_008_blur5.jpg,surprise,5,G01_M04_surprise_008.jpg
G01_M04_neutral_024_blur5.jpg,neutral,6,G01_M04_neutral_024.jpg
G01_M04_neutral_054_blur5.jpg,neutral,6,G01_M04_neutral_054.jpg
G01_M04_neutral_032_blur5.jpg,neutral,6,G01_M04_neutral_032.jpg
G01_M04_surprise_012_blur5.jpg,surprise,5,G01_M04_surprise_012.jpg
G01_M04_happy_021_blur5.jpg,happy,3,G01_M04_happy_021.jpg
G01_M04_neutral_060_blur5.jpg,neutral,6,G01_M04_neutral_060.jpg
G01_M04_neutral_001_blur5.jpg,neutral,6,G01_M04_neutral_001.jpg
G01_M04_neutral_090_blur5.jpg,neutral,6,G01_M04_neutral_090.jpg
G01_M04_neutral_092_blur5.jpg,neutral,6,G01_M04_neutral_092.jpg
G01_M04_happy_014_blur5.jpg,happy,3,G01_M04_happy_014.jpg
G01_M04_fear_030_blur5.jpg,fear,2,G01_M04_fear_030.jpg
G01_M04_neutral_039_blur5.jpg,neutral,6,G01_M04_neutral_039.jpg
G01_M04_sad_026_blur5.jpg,sad,4,G01_M04_sad_026.jpg
G01_M04_fear_069_blur5.jpg,fear,2,G01_M04_fear_069.jpg
G01_M04_neutral_073_blur5.jpg,neutral,6,G01_M04_neutral_073.jpg
G01_M04_surprise_002_blur5.jpg,surprise,5,G01_M04_surprise_002.jpg
G01_M04_disgust_001_blur5.jpg,disgust,1,G01_M04_disgust_001.jpg
G01_M04_fear_040_blur5.jpg,fear,2,G01_M04_fear_040.jpg
G01_M04_surprise_006_blur5.jpg,surprise,5,G01_M04_surprise_006.jpg
G01_M04_surprise_010_blur5.jpg,surprise,5,G01_M04_surprise_010.jpg
G01_M04_sad_030_blur5.jpg,sad,4,G01_M04_sad_030.jpg
G01_M04_neutral_065_blur5.jpg,neutral,6,G01_M04_neutral_065.jpg
G01_M04_fear_065_blur5.jpg,fear,2,G01_M04_fear_065.jpg
G01_M04_sad_033_blur5.jpg,sad,4,G01_M04_sad_033.jpg
G01_M04_fear_115_blur5.jpg,fear,2,G01_M04_fear_115.jpg
G01_M04_surprise_007_blur5.jpg,surprise,5,G01_M04_surprise_007.jpg
G01_M04_neutral_015_blur5.jpg,neutral,6,G01_M04_neutral_015.jpg
G01_M04_sad_014_blur5.jpg,sad,4,G01_M04_sad_014.jpg
G01_M04_neutral_013_blur5.jpg,neutral,6,G01_M04_neutral_013.jpg
G01_M04_surprise_017_blur5.jpg,surprise,5,G01_M04_surprise_017.jpg
G01_M04_sad_015_blur5.jpg,sad,4,G01_M04_sad_015.jpg
G01_M04_sad_024_blur5.jpg,sad,4,G01_M04_sad_024.jpg
G01_M04_fear_003_blur5.jpg,fear,2,G01_M04_fear_003.jpg
G01_M04_happy_002_blur5.jpg,happy,3,G01_M04_happy_002.jpg
G01_M04_neutral_010_blur5.jpg,neutral,6,G01_M04_neutral_010.jpg
G01_M04_neutral_003_blur5.jpg,neutral,6,G01_M04_neutral_003.jpg
G01_M04_surprise_001_blur5.jpg,surprise,5,G01_M04_surprise_001.jpg
G01_M04_happy_022_blur5.jpg,happy,3,G01_M04_happy_022.jpg
G01_M04_fear_044_blur5.jpg,fear,2,G01_M04_fear_044.jpg
G01_M04_sad_002_blur5.jpg,sad,4,G01_M04_sad_002.jpg
G01_M04_neutral_052_blur5.jpg,neutral,6,G01_M04_neutral_052.jpg
G01_M04_sad_003_blur5.jpg,sad,4,G01_M04_sad_003.jpg
G01_M04_sad_019_blur5.jpg,sad,4,G01_M04_sad_019.jpg
G01_M04_sad_036_blur5.jpg,sad,4,G01_M04_sad_036.jpg
G01_M04_neutral_078_blur5.jpg,neutral,6,G01_M04_neutral_078.jpg
G01_M04_neutral_026_blur5.jpg,neutral,6,G01_M04_neutral_026.jpg
G01_M04_neutral_002_blur5.jpg,neutral,6,G01_M04_neutral_002.jpg
G01_M04_neutral_008_blur5.jpg,neutral,6,G01_M04_neutral_008.jpg
G01_M04_neutral_093_blur5.jpg,neutral,6,G01_M04_neutral_093.jpg
G01_M04_neutral_075_blur5.jpg,neutral,6,G01_M04_neutral_075.jpg
G01_M04_neutral_009_blur5.jpg,neutral,6,G01_M04_neutral_009.jpg
G01_M04_sad_038_blur5.jpg,sad,4,G01_M04_sad_038.jpg
G01_M04_neutral_053_blur5.jpg,neutral,6,G01_M04_neutral_053.jpg
G01_M04_sad_008_blur5.jpg,sad,4,G01_M04_sad_008.jpg
G01_M04_neutral_077_blur5.jpg,neutral,6,G01_M04_neutral_077.jpg
G01_M04_sad_020_blur5.jpg,sad,4,G01_M04_sad_020.jpg
G01_M04_sad_034_blur5.jpg,sad,4,G01_M04_sad_034.jpg
G01_M04_neutral_007_blur5.jpg,neutral,6,G01_M04_neutral_007.jpg
G01_M04_neutral_076_blur5.jpg,neutral,6,G01_M04_neutral_076.jpg
G01_M04_neutral_067_blur5.jpg,neutral,6,G01_M04_neutral_067.jpg
G01_M04_neutral_068_blur5.jpg,neutral,6,G01_M04_neutral_068.jpg
G01_M04_neutral_019_blur5.jpg,neutral,6,G01_M04_neutral_019.jpg
G01_M04_happy_008_blur5.jpg,happy,3,G01_M04_happy_008.jpg
G01_M04_neutral_043_blur5.jpg,neutral,6,G01_M04_neutral_043.jpg
G01_M04_sad_018_blur5.jpg,sad,4,G01_M04_sad_018.jpg
G01_M04_happy_026_blur5.jpg,happy,3,G01_M04_happy_026.jpg
G01_M04_neutral_079_blur5.jpg,neutral,6,G01_M04_neutral_079.jpg
G01_M04_sad_011_blur5.jpg,sad,4,G01_M04_sad_011.jpg
G01_M04_neutral_064_blur5.jpg,neutral,6,G01_M04_neutral_064.jpg
G01_M04_neutral_083_blur5.jpg,neutral,6,G01_M04_neutral_083.jpg
G01_M04_happy_012_blur5.jpg,happy,3,G01_M04_happy_012.jpg
