filename,label,label_idx,original_filename
G06_M21_happy_037_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_037.jpg
G06_M21_sad_014_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_014.jpg
G06_M21_neutral_016_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_016.jpg
G06_M21_happy_031_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_031.jpg
G06_M21_fear_001_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_001.jpg
G06_M21_happy_020_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_020.jpg
G06_M21_happy_040_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_040.jpg
G06_M21_angry_004_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_004.jpg
G06_M21_happy_041_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_041.jpg
G06_M21_neutral_045_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_045.jpg
G06_M21_happy_032_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_032.jpg
G06_M21_angry_011_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_011.jpg
G06_M21_angry_015_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_015.jpg
G06_M21_surprise_039_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_039.jpg
G06_M21_fear_014_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_014.jpg
G06_M21_happy_035_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_035.jpg
G06_M21_sad_027_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_027.jpg
G06_M21_neutral_041_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_041.jpg
G06_M21_happy_033_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_033.jpg
G06_M21_angry_017_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_017.jpg
G06_M21_fear_013_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_013.jpg
G06_M21_happy_012_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_012.jpg
G06_M21_neutral_019_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_019.jpg
G06_M21_happy_021_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_021.jpg
G06_M21_neutral_011_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_011.jpg
G06_M21_sad_011_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_011.jpg
G06_M21_happy_049_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_049.jpg
G06_M21_sad_047_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_047.jpg
G06_M21_sad_050_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_050.jpg
G06_M21_happy_030_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_030.jpg
G06_M21_surprise_031_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_031.jpg
G06_M21_happy_015_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_015.jpg
G06_M21_sad_040_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_040.jpg
G06_M21_disgust_010_bright12_gnoise10_rot10.jpg,disgust,1,G06_M21_disgust_010.jpg
G06_M21_surprise_024_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_024.jpg
G06_M21_surprise_048_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_048.jpg
G06_M21_fear_020_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_020.jpg
G06_M21_happy_025_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_025.jpg
G06_M21_sad_008_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_008.jpg
G06_M21_happy_018_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_018.jpg
G06_M21_sad_016_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_016.jpg
G06_M21_fear_005_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_005.jpg
G06_M21_sad_035_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_035.jpg
G06_M21_sad_018_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_018.jpg
G06_M21_sad_058_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_058.jpg
G06_M21_happy_055_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_055.jpg
G06_M21_surprise_035_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_035.jpg
G06_M21_surprise_029_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_029.jpg
G06_M21_happy_053_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_053.jpg
G06_M21_neutral_004_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_004.jpg
G06_M21_disgust_012_bright12_gnoise10_rot10.jpg,disgust,1,G06_M21_disgust_012.jpg
G06_M21_happy_036_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_036.jpg
G06_M21_angry_001_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_001.jpg
G06_M21_sad_005_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_005.jpg
G06_M21_neutral_029_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_029.jpg
G06_M21_surprise_020_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_020.jpg
G06_M21_fear_008_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_008.jpg
G06_M21_happy_038_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_038.jpg
G06_M21_neutral_025_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_025.jpg
G06_M21_neutral_006_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_006.jpg
G06_M21_surprise_006_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_006.jpg
G06_M21_happy_001_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_001.jpg
G06_M21_surprise_023_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_023.jpg
G06_M21_sad_021_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_021.jpg
G06_M21_happy_016_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_016.jpg
G06_M21_happy_044_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_044.jpg
G06_M21_neutral_037_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_037.jpg
G06_M21_sad_024_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_024.jpg
G06_M21_sad_004_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_004.jpg
G06_M21_happy_002_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_002.jpg
G06_M21_surprise_044_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_044.jpg
G06_M21_sad_019_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_019.jpg
G06_M21_surprise_014_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_014.jpg
G06_M21_happy_026_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_026.jpg
G06_M21_neutral_030_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_030.jpg
G06_M21_surprise_004_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_004.jpg
G06_M21_neutral_048_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_048.jpg
G06_M21_neutral_017_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_017.jpg
G06_M21_neutral_044_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_044.jpg
G06_M21_happy_017_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_017.jpg
G06_M21_disgust_002_bright12_gnoise10_rot10.jpg,disgust,1,G06_M21_disgust_002.jpg
G06_M21_sad_022_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_022.jpg
G06_M21_happy_013_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_013.jpg
G06_M21_neutral_032_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_032.jpg
G06_M21_disgust_008_bright12_gnoise10_rot10.jpg,disgust,1,G06_M21_disgust_008.jpg
G06_M21_sad_045_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_045.jpg
G06_M21_sad_010_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_010.jpg
G06_M21_neutral_001_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_001.jpg
G06_M21_neutral_031_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_031.jpg
G06_M21_surprise_041_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_041.jpg
G06_M21_neutral_042_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_042.jpg
G06_M21_fear_012_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_012.jpg
G06_M21_angry_010_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_010.jpg
G06_M21_sad_007_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_007.jpg
G06_M21_surprise_013_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_013.jpg
G06_M21_neutral_047_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_047.jpg
G06_M21_sad_039_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_039.jpg
G06_M21_angry_006_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_006.jpg
G06_M21_sad_026_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_026.jpg
G06_M21_fear_007_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_007.jpg
G06_M21_sad_013_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_013.jpg
G06_M21_neutral_021_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_021.jpg
G06_M21_happy_043_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_043.jpg
G06_M21_happy_028_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_028.jpg
G06_M21_sad_056_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_056.jpg
G06_M21_sad_017_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_017.jpg
G06_M21_neutral_022_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_022.jpg
G06_M21_neutral_013_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_013.jpg
G06_M21_happy_056_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_056.jpg
G06_M21_angry_013_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_013.jpg
G06_M21_surprise_047_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_047.jpg
G06_M21_surprise_028_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_028.jpg
G06_M21_sad_015_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_015.jpg
G06_M21_happy_052_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_052.jpg
G06_M21_fear_011_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_011.jpg
G06_M21_surprise_038_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_038.jpg
G06_M21_angry_014_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_014.jpg
G06_M21_surprise_046_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_046.jpg
G06_M21_fear_009_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_009.jpg
G06_M21_happy_047_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_047.jpg
G06_M21_neutral_015_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_015.jpg
G06_M21_neutral_038_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_038.jpg
G06_M21_neutral_007_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_007.jpg
G06_M21_angry_016_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_016.jpg
G06_M21_surprise_003_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_003.jpg
G06_M21_sad_052_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_052.jpg
G06_M21_sad_048_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_048.jpg
G06_M21_happy_023_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_023.jpg
G06_M21_happy_050_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_050.jpg
G06_M21_happy_039_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_039.jpg
G06_M21_surprise_018_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_018.jpg
G06_M21_surprise_009_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_009.jpg
G06_M21_surprise_043_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_043.jpg
G06_M21_disgust_005_bright12_gnoise10_rot10.jpg,disgust,1,G06_M21_disgust_005.jpg
G06_M21_neutral_003_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_003.jpg
G06_M21_sad_025_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_025.jpg
G06_M21_surprise_050_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_050.jpg
G06_M21_surprise_026_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_026.jpg
G06_M21_sad_034_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_034.jpg
G06_M21_neutral_014_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_014.jpg
G06_M21_sad_028_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_028.jpg
G06_M21_neutral_020_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_020.jpg
G06_M21_sad_006_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_006.jpg
G06_M21_happy_034_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_034.jpg
G06_M21_happy_005_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_005.jpg
G06_M21_neutral_033_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_033.jpg
G06_M21_fear_017_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_017.jpg
G06_M21_surprise_017_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_017.jpg
G06_M21_sad_002_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_002.jpg
G06_M21_fear_010_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_010.jpg
G06_M21_disgust_007_bright12_gnoise10_rot10.jpg,disgust,1,G06_M21_disgust_007.jpg
G06_M21_sad_031_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_031.jpg
G06_M21_neutral_040_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_040.jpg
G06_M21_surprise_036_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_036.jpg
G06_M21_sad_033_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_033.jpg
G06_M21_neutral_018_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_018.jpg
G06_M21_happy_048_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_048.jpg
G06_M21_happy_022_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_022.jpg
G06_M21_happy_057_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_057.jpg
G06_M21_happy_004_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_004.jpg
G06_M21_surprise_005_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_005.jpg
G06_M21_surprise_010_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_010.jpg
G06_M21_happy_007_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_007.jpg
G06_M21_neutral_028_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_028.jpg
G06_M21_neutral_027_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_027.jpg
G06_M21_happy_008_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_008.jpg
G06_M21_neutral_002_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_002.jpg
G06_M21_fear_004_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_004.jpg
G06_M21_sad_055_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_055.jpg
G06_M21_surprise_007_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_007.jpg
G06_M21_surprise_032_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_032.jpg
G06_M21_fear_018_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_018.jpg
G06_M21_surprise_011_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_011.jpg
G06_M21_surprise_001_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_001.jpg
G06_M21_sad_043_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_043.jpg
G06_M21_neutral_012_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_012.jpg
G06_M21_sad_036_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_036.jpg
G06_M21_fear_002_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_002.jpg
G06_M21_sad_049_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_049.jpg
G06_M21_sad_029_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_029.jpg
G06_M21_neutral_043_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_043.jpg
G06_M21_surprise_015_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_015.jpg
G06_M21_happy_024_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_024.jpg
G06_M21_angry_008_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_008.jpg
G06_M21_sad_054_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_054.jpg
G06_M21_sad_023_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_023.jpg
G06_M21_angry_005_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_005.jpg
G06_M21_happy_045_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_045.jpg
G06_M21_happy_027_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_027.jpg
G06_M21_surprise_012_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_012.jpg
G06_M21_surprise_019_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_019.jpg
G06_M21_sad_057_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_057.jpg
G06_M21_sad_009_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_009.jpg
G06_M21_surprise_008_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_008.jpg
G06_M21_sad_030_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_030.jpg
G06_M21_surprise_027_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_027.jpg
G06_M21_angry_007_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_007.jpg
G06_M21_sad_042_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_042.jpg
G06_M21_disgust_004_bright12_gnoise10_rot10.jpg,disgust,1,G06_M21_disgust_004.jpg
G06_M21_happy_003_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_003.jpg
G06_M21_sad_046_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_046.jpg
G06_M21_sad_051_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_051.jpg
G06_M21_neutral_035_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_035.jpg
G06_M21_happy_051_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_051.jpg
G06_M21_disgust_006_bright12_gnoise10_rot10.jpg,disgust,1,G06_M21_disgust_006.jpg
G06_M21_neutral_046_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_046.jpg
G06_M21_disgust_011_bright12_gnoise10_rot10.jpg,disgust,1,G06_M21_disgust_011.jpg
G06_M21_sad_012_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_012.jpg
G06_M21_surprise_002_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_002.jpg
G06_M21_happy_029_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_029.jpg
G06_M21_fear_015_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_015.jpg
G06_M21_surprise_045_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_045.jpg
G06_M21_surprise_021_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_021.jpg
G06_M21_sad_003_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_003.jpg
G06_M21_neutral_005_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_005.jpg
G06_M21_neutral_009_bright12_gnoise10_rot10.jpg,neutral,6,G06_M21_neutral_009.jpg
G06_M21_fear_016_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_016.jpg
G06_M21_surprise_049_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_049.jpg
G06_M21_surprise_040_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_040.jpg
G06_M21_happy_010_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_010.jpg
G06_M21_angry_002_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_002.jpg
G06_M21_sad_037_bright12_gnoise10_rot10.jpg,sad,4,G06_M21_sad_037.jpg
G06_M21_disgust_001_bright12_gnoise10_rot10.jpg,disgust,1,G06_M21_disgust_001.jpg
G06_M21_surprise_042_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_042.jpg
G06_M21_angry_003_bright12_gnoise10_rot10.jpg,angry,0,G06_M21_angry_003.jpg
G06_M21_fear_019_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_019.jpg
G06_M21_happy_009_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_009.jpg
G06_M21_fear_021_bright12_gnoise10_rot10.jpg,fear,2,G06_M21_fear_021.jpg
G06_M21_happy_019_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_019.jpg
G06_M21_surprise_037_bright12_gnoise10_rot10.jpg,surprise,5,G06_M21_surprise_037.jpg
G06_M21_happy_011_bright12_gnoise10_rot10.jpg,happy,3,G06_M21_happy_011.jpg
