filename,label,label_idx,original_filename
G07_M14_happy_011_align_gray_heq.jpg,happy,3,G07_M14_happy_011.jpg
G07_M10_surprise_006_align_gray_heq.jpg,surprise,5,G07_M10_surprise_006.jpg
G07_M14_surprise_003_align_gray_heq.jpg,surprise,5,G07_M14_surprise_003.jpg
G07_M14_neutral_010_align_gray_heq.jpg,neutral,6,G07_M14_neutral_010.jpg
G07_M10_neutral_036_align_gray_heq.jpg,neutral,6,G07_M10_neutral_036.jpg
G07_M14_happy_028_align_gray_heq.jpg,happy,3,G07_M14_happy_028.jpg
G07_M10_neutral_015_align_gray_heq.jpg,neutral,6,G07_M10_neutral_015.jpg
G07_M14_happy_030_align_gray_heq.jpg,happy,3,G07_M14_happy_030.jpg
G07_M14_neutral_005_align_gray_heq.jpg,neutral,6,G07_M14_neutral_005.jpg
G07_M14_happy_009_align_gray_heq.jpg,happy,3,G07_M14_happy_009.jpg
G07_M14_surprise_002_align_gray_heq.jpg,surprise,5,G07_M14_surprise_002.jpg
G07_M14_happy_024_align_gray_heq.jpg,happy,3,G07_M14_happy_024.jpg
G07_M10_disgust_006_align_gray_heq.jpg,disgust,1,G07_M10_disgust_006.jpg
G07_M10_neutral_040_align_gray_heq.jpg,neutral,6,G07_M10_neutral_040.jpg
G07_M14_neutral_007_align_gray_heq.jpg,neutral,6,G07_M14_neutral_007.jpg
G07_M14_happy_002_align_gray_heq.jpg,happy,3,G07_M14_happy_002.jpg
G07_M14_happy_016_align_gray_heq.jpg,happy,3,G07_M14_happy_016.jpg
G07_M14_happy_029_align_gray_heq.jpg,happy,3,G07_M14_happy_029.jpg
G07_M10_surprise_002_align_gray_heq.jpg,surprise,5,G07_M10_surprise_002.jpg
G07_M14_neutral_013_align_gray_heq.jpg,neutral,6,G07_M14_neutral_013.jpg
G07_M10_neutral_022_align_gray_heq.jpg,neutral,6,G07_M10_neutral_022.jpg
G07_M14_happy_027_align_gray_heq.jpg,happy,3,G07_M14_happy_027.jpg
G07_M10_neutral_039_align_gray_heq.jpg,neutral,6,G07_M10_neutral_039.jpg
G07_M14_happy_017_align_gray_heq.jpg,happy,3,G07_M14_happy_017.jpg
G07_M10_neutral_032_align_gray_heq.jpg,neutral,6,G07_M10_neutral_032.jpg
G07_M14_happy_018_align_gray_heq.jpg,happy,3,G07_M14_happy_018.jpg
G07_M14_neutral_009_align_gray_heq.jpg,neutral,6,G07_M14_neutral_009.jpg
G07_M14_neutral_002_align_gray_heq.jpg,neutral,6,G07_M14_neutral_002.jpg
G07_M14_sad_005_align_gray_heq.jpg,sad,4,G07_M14_sad_005.jpg
G07_M10_neutral_019_align_gray_heq.jpg,neutral,6,G07_M10_neutral_019.jpg
G07_M14_neutral_014_align_gray_heq.jpg,neutral,6,G07_M14_neutral_014.jpg
G07_M14_happy_013_align_gray_heq.jpg,happy,3,G07_M14_happy_013.jpg
G07_M14_neutral_012_align_gray_heq.jpg,neutral,6,G07_M14_neutral_012.jpg
G07_M10_disgust_002_align_gray_heq.jpg,disgust,1,G07_M10_disgust_002.jpg
G07_M10_disgust_003_align_gray_heq.jpg,disgust,1,G07_M10_disgust_003.jpg
G07_M10_surprise_001_align_gray_heq.jpg,surprise,5,G07_M10_surprise_001.jpg
G07_M14_neutral_008_align_gray_heq.jpg,neutral,6,G07_M14_neutral_008.jpg
G07_M10_neutral_004_align_gray_heq.jpg,neutral,6,G07_M10_neutral_004.jpg
G07_M14_happy_019_align_gray_heq.jpg,happy,3,G07_M14_happy_019.jpg
G07_M10_neutral_020_align_gray_heq.jpg,neutral,6,G07_M10_neutral_020.jpg
G07_M10_disgust_012_align_gray_heq.jpg,disgust,1,G07_M10_disgust_012.jpg
G07_M14_surprise_007_align_gray_heq.jpg,surprise,5,G07_M14_surprise_007.jpg
G07_M10_neutral_041_align_gray_heq.jpg,neutral,6,G07_M10_neutral_041.jpg
G07_M10_neutral_007_align_gray_heq.jpg,neutral,6,G07_M10_neutral_007.jpg
G07_M10_surprise_004_align_gray_heq.jpg,surprise,5,G07_M10_surprise_004.jpg
G07_M14_neutral_004_align_gray_heq.jpg,neutral,6,G07_M14_neutral_004.jpg
G07_M14_sad_004_align_gray_heq.jpg,sad,4,G07_M14_sad_004.jpg
G07_M10_neutral_026_align_gray_heq.jpg,neutral,6,G07_M10_neutral_026.jpg
G07_M10_sad_002_align_gray_heq.jpg,sad,4,G07_M10_sad_002.jpg
G07_M10_neutral_009_align_gray_heq.jpg,neutral,6,G07_M10_neutral_009.jpg
G07_M10_neutral_038_align_gray_heq.jpg,neutral,6,G07_M10_neutral_038.jpg
G07_M10_neutral_021_align_gray_heq.jpg,neutral,6,G07_M10_neutral_021.jpg
G07_M14_happy_004_align_gray_heq.jpg,happy,3,G07_M14_happy_004.jpg
G07_M10_neutral_030_align_gray_heq.jpg,neutral,6,G07_M10_neutral_030.jpg
G07_M14_sad_002_align_gray_heq.jpg,sad,4,G07_M14_sad_002.jpg
G07_M10_disgust_011_align_gray_heq.jpg,disgust,1,G07_M10_disgust_011.jpg
G07_M14_happy_007_align_gray_heq.jpg,happy,3,G07_M14_happy_007.jpg
G07_M10_neutral_018_align_gray_heq.jpg,neutral,6,G07_M10_neutral_018.jpg
G07_M10_neutral_001_align_gray_heq.jpg,neutral,6,G07_M10_neutral_001.jpg
G07_M14_happy_021_align_gray_heq.jpg,happy,3,G07_M14_happy_021.jpg
G07_M14_happy_026_align_gray_heq.jpg,happy,3,G07_M14_happy_026.jpg
G07_M14_fear_001_align_gray_heq.jpg,fear,2,G07_M14_fear_001.jpg
G07_M14_happy_006_align_gray_heq.jpg,happy,3,G07_M14_happy_006.jpg
G07_M10_neutral_031_align_gray_heq.jpg,neutral,6,G07_M10_neutral_031.jpg
G07_M14_surprise_001_align_gray_heq.jpg,surprise,5,G07_M14_surprise_001.jpg
G07_M10_disgust_007_align_gray_heq.jpg,disgust,1,G07_M10_disgust_007.jpg
G07_M10_neutral_006_align_gray_heq.jpg,neutral,6,G07_M10_neutral_006.jpg
G07_M10_disgust_009_align_gray_heq.jpg,disgust,1,G07_M10_disgust_009.jpg
G07_M10_disgust_008_align_gray_heq.jpg,disgust,1,G07_M10_disgust_008.jpg
G07_M10_sad_005_align_gray_heq.jpg,sad,4,G07_M10_sad_005.jpg
G07_M14_surprise_004_align_gray_heq.jpg,surprise,5,G07_M14_surprise_004.jpg
G07_M10_neutral_014_align_gray_heq.jpg,neutral,6,G07_M10_neutral_014.jpg
G07_M14_neutral_006_align_gray_heq.jpg,neutral,6,G07_M14_neutral_006.jpg
G07_M14_happy_012_align_gray_heq.jpg,happy,3,G07_M14_happy_012.jpg
G07_M14_neutral_011_align_gray_heq.jpg,neutral,6,G07_M14_neutral_011.jpg
G07_M10_neutral_034_align_gray_heq.jpg,neutral,6,G07_M10_neutral_034.jpg
G07_M10_neutral_024_align_gray_heq.jpg,neutral,6,G07_M10_neutral_024.jpg
G07_M14_neutral_015_align_gray_heq.jpg,neutral,6,G07_M14_neutral_015.jpg
G07_M14_happy_010_align_gray_heq.jpg,happy,3,G07_M14_happy_010.jpg
G07_M10_neutral_033_align_gray_heq.jpg,neutral,6,G07_M10_neutral_033.jpg
G07_M10_disgust_010_align_gray_heq.jpg,disgust,1,G07_M10_disgust_010.jpg
G07_M14_happy_008_align_gray_heq.jpg,happy,3,G07_M14_happy_008.jpg
G07_M10_neutral_028_align_gray_heq.jpg,neutral,6,G07_M10_neutral_028.jpg
G07_M14_sad_001_align_gray_heq.jpg,sad,4,G07_M14_sad_001.jpg
G07_M10_surprise_003_align_gray_heq.jpg,surprise,5,G07_M10_surprise_003.jpg
G07_M14_happy_025_align_gray_heq.jpg,happy,3,G07_M14_happy_025.jpg
G07_M10_neutral_010_align_gray_heq.jpg,neutral,6,G07_M10_neutral_010.jpg
G07_M10_neutral_011_align_gray_heq.jpg,neutral,6,G07_M10_neutral_011.jpg
G07_M14_surprise_006_align_gray_heq.jpg,surprise,5,G07_M14_surprise_006.jpg
G07_M14_happy_003_align_gray_heq.jpg,happy,3,G07_M14_happy_003.jpg
G07_M14_neutral_001_align_gray_heq.jpg,neutral,6,G07_M14_neutral_001.jpg
G07_M14_surprise_005_align_gray_heq.jpg,surprise,5,G07_M14_surprise_005.jpg
